Country/Region,Lat,Long,Date,Value
#country+name,#geo+lat,#geo+lon,#date,#affected+infected+value+num
latvia,56.8796,24.6032,2020-03-03,1
latvia,56.8796,24.6032,2020-03-02,1
latvia,56.8796,24.6032,2020-03-01,0
Latvia,56.8796,24.6032,2020-02-29,0
latvia,56.8796,24.6032,2020-02-28,0
latvia,56.8796,24.6032,2020-02-27,0
latvia,56.8796,24.6032,2020-02-26,0
latvia,56.8796,24.6032,2020-02-25,0
Latvia,56.8796,24.6032,2020-02-24,0
Latvia,56.8796,24.6032,2020-02-23,0
Latvia,56.8796,24.6032,2020-02-22,0
Latvia,56.8796,24.6032,2020-02-21,0
latvia,56.8796,24.6032,2020-02-20,0
Latvia,56.8796,24.6032,2020-02-19,0
Latvia,56.8796,24.6032,2020-02-18,0
Latvia,56.8796,24.6032,2020-02-17,0
latvia,56.8796,24.6032,2020-02-16,0
Latvia,56.8796,24.6032,2020-02-15,0
Latvia,56.8796,24.6032,2020-02-14,0
Latvia,56.8796,24.6032,2020-02-13,0
Latvia,56.8796,24.6032,2020-02-12,0
latvia,56.8796,24.6032,2020-02-11,0
latvia,56.8796,24.6032,2020-02-10,0
Latvia,56.8796,24.6032,2020-02-09,0
latvia,56.8796,24.6032,2020-02-08,0
Latvia,56.8796,24.6032,2020-02-07,0
latvia,56.8796,24.6032,2020-02-06,0
latvia,56.8796,24.6032,2020-02-05,0
latvia,56.8796,24.6032,2020-02-04,0
Latvia,56.8796,24.6032,2020-02-03,0
Latvia,56.8796,24.6032,2020-02-02,0
Latvia,56.8796,24.6032,2020-02-01,0
Latvia,56.8796,24.6032,2020-01-31,0
Latvia,56.8796,24.6032,2020-01-30,0
Latvia,56.8796,24.6032,2020-01-29,0
Latvia,56.8796,24.6032,2020-01-28,0
Latvia,56.8796,24.6032,2020-01-27,0
latvia,56.8796,24.6032,2020-01-26,0
latvia,56.8796,24.6032,2020-01-25,0
Latvia,56.8796,24.6032,2020-01-24,0
latvia,56.8796,24.6032,2020-01-23,0
latvia,56.8796,24.6032,2020-01-22,0
Lebanon,33.8547,35.8623,2020-03-18,133
Lebanon,33.8547,35.8623,2020-03-17,120
Lebanon,33.8547,35.8623,2020-03-16,99
lebanon,33.8547,35.8623,2020-03-15,110
Lebanon,33.8547,35.8623,2020-03-14,93
lebanon,33.8547,35.8623,2020-03-13,77
lebanon,33.8547,35.8623,2020-03-12,61
lebanon,33.8547,35.8623,2020-03-11,61
Lebanon,33.8547,35.8623,2020-03-10,41
Lebanon,33.8547,35.8623,2020-03-09,32
Lebanon,33.8547,35.8623,2020-03-08,32
Lebanon,33.8547,35.8623,2020-03-07,22
lebanon,33.8547,35.8623,2020-03-06,22
lebanon,33.8547,35.8623,2020-03-05,16
lebanon,33.8547,35.8623,2020-03-04,13
Lebanon,33.8547,35.8623,2020-03-03,13
Lebanon,33.8547,35.8623,2020-03-02,13
lebanon,33.8547,35.8623,2020-03-01,10
lebanon,33.8547,35.8623,2020-02-29,4
Lebanon,33.8547,35.8623,2020-02-28,2
lebanon,33.8547,35.8623,2020-02-27,2
Lebanon,33.8547,35.8623,2020-02-26,2
Lebanon,33.8547,35.8623,2020-02-25,1
lebanon,33.8547,35.8623,2020-02-24,1
lebanon,33.8547,35.8623,2020-02-23,1
Lebanon,33.8547,35.8623,2020-02-22,1
lebanon,33.8547,35.8623,2020-02-21,1
lebanon,33.8547,35.8623,2020-02-20,0
lebanon,33.8547,35.8623,2020-02-19,0
lebanon,33.8547,35.8623,2020-02-18,0
Lebanon,33.8547,35.8623,2020-02-17,0
Lebanon,33.8547,35.8623,2020-02-16,0
lebanon,33.8547,35.8623,2020-02-15,0
lebanon,33.8547,35.8623,2020-02-14,0
Lebanon,33.8547,35.8623,2020-02-13,0
Lebanon,33.8547,35.8623,2020-02-12,0
lebanon,33.8547,35.8623,2020-02-11,0
lebanon,33.8547,35.8623,2020-02-10,0
lebanon,33.8547,35.8623,2020-02-09,0
lebanon,33.8547,35.8623,2020-02-08,0
Lebanon,33.8547,35.8623,2020-02-07,0
Lebanon,33.8547,35.8623,2020-02-06,0
Lebanon,33.8547,35.8623,2020-02-05,0
lebanon,33.8547,35.8623,2020-02-04,0
lebanon,33.8547,35.8623,2020-02-03,0
Lebanon,33.8547,35.8623,2020-02-02,0
Lebanon,33.8547,35.8623,2020-02-01,0
Lebanon,33.8547,35.8623,2020-01-31,0
lebanon,33.8547,35.8623,2020-01-30,0
Lebanon,33.8547,35.8623,2020-01-29,0
Lebanon,33.8547,35.8623,2020-01-28,0
lebanon,33.8547,35.8623,2020-01-27,0
Lebanon,33.8547,35.8623,2020-01-26,0
Lebanon,33.8547,35.8623,2020-01-25,0
lebanon,33.8547,35.8623,2020-01-24,0
lebanon,33.8547,35.8623,2020-01-23,0
Lebanon,33.8547,35.8623,2020-01-22,0
liberia,6.4281,-9.4295,2020-03-18,2
liberia,6.4281,-9.4295,2020-03-17,1
liberia,6.4281,-9.4295,2020-03-16,1
liberia,6.4281,-9.4295,2020-03-15,0
liberia,6.4281,-9.4295,2020-03-14,0
liberia,6.4281,-9.4295,2020-03-13,0
Liberia,6.4281,-9.4295,2020-03-12,0
liberia,6.4281,-9.4295,2020-03-11,0
Liberia,6.4281,-9.4295,2020-03-10,0
liberia,6.4281,-9.4295,2020-03-09,0
liberia,6.4281,-9.4295,2020-03-08,0
Liberia,6.4281,-9.4295,2020-03-07,0
Liberia,6.4281,-9.4295,2020-03-06,0
Liberia,6.4281,-9.4295,2020-03-05,0
Liberia,6.4281,-9.4295,2020-03-04,0
Liberia,6.4281,-9.4295,2020-03-03,0
liberia,6.4281,-9.4295,2020-03-02,0
liberia,6.4281,-9.4295,2020-03-01,0
liberia,6.4281,-9.4295,2020-02-29,0
Liberia,6.4281,-9.4295,2020-02-28,0
liberia,6.4281,-9.4295,2020-02-27,0
liberia,6.4281,-9.4295,2020-02-26,0
Liberia,6.4281,-9.4295,2020-02-25,0
Liberia,6.4281,-9.4295,2020-02-24,0
Liberia,6.4281,-9.4295,2020-02-23,0
Liberia,6.4281,-9.4295,2020-02-22,0
liberia,6.4281,-9.4295,2020-02-21,0
Liberia,6.4281,-9.4295,2020-02-20,0
liberia,6.4281,-9.4295,2020-02-19,0
liberia,6.4281,-9.4295,2020-02-18,0
Liberia,6.4281,-9.4295,2020-02-17,0
Liberia,6.4281,-9.4295,2020-02-16,0
liberia,6.4281,-9.4295,2020-02-15,0
liberia,6.4281,-9.4295,2020-02-14,0
Liberia,6.4281,-9.4295,2020-02-13,0
liberia,6.4281,-9.4295,2020-02-12,0
liberia,6.4281,-9.4295,2020-02-11,0
Liberia,6.4281,-9.4295,2020-02-10,0
liberia,6.4281,-9.4295,2020-02-09,0
Liberia,6.4281,-9.4295,2020-02-08,0
Liberia,6.4281,-9.4295,2020-02-07,0
liberia,6.4281,-9.4295,2020-02-06,0
Liberia,6.4281,-9.4295,2020-02-05,0
Liberia,6.4281,-9.4295,2020-02-04,0
Liberia,6.4281,-9.4295,2020-02-03,0
Liberia,6.4281,-9.4295,2020-02-02,0
Liberia,6.4281,-9.4295,2020-02-01,0
liberia,6.4281,-9.4295,2020-01-31,0
Liberia,6.4281,-9.4295,2020-01-30,0
Liberia,6.4281,-9.4295,2020-01-29,0
Liberia,6.4281,-9.4295,2020-01-28,0
Liberia,6.4281,-9.4295,2020-01-27,0
Liberia,6.4281,-9.4295,2020-01-26,0
liberia,6.4281,-9.4295,2020-01-25,0
liberia,6.4281,-9.4295,2020-01-24,0
liberia,6.4281,-9.4295,2020-01-23,0
Liberia,6.4281,-9.4295,2020-01-22,0
liechtenstein,47.14,9.55,2020-03-18,28
liechtenstein,47.14,9.55,2020-03-17,7
liechtenstein,47.14,9.55,2020-03-16,4
Liechtenstein,47.14,9.55,2020-03-15,4
Liechtenstein,47.14,9.55,2020-03-14,4
liechtenstein,47.14,9.55,2020-03-13,1
liechtenstein,47.14,9.55,2020-03-12,1
liechtenstein,47.14,9.55,2020-03-11,1
Liechtenstein,47.14,9.55,2020-03-10,1
Liechtenstein,47.14,9.55,2020-03-09,1
liechtenstein,47.14,9.55,2020-03-08,1
Liechtenstein,47.14,9.55,2020-03-07,1
liechtenstein,47.14,9.55,2020-03-06,1
Liechtenstein,47.14,9.55,2020-03-05,1
liechtenstein,47.14,9.55,2020-03-04,1
Liechtenstein,47.14,9.55,2020-03-03,0
Liechtenstein,47.14,9.55,2020-03-02,0
Liechtenstein,47.14,9.55,2020-03-01,0
liechtenstein,47.14,9.55,2020-02-29,0
Liechtenstein,47.14,9.55,2020-02-28,0
liechtenstein,47.14,9.55,2020-02-27,0
Liechtenstein,47.14,9.55,2020-02-26,0
liechtenstein,47.14,9.55,2020-02-25,0
Liechtenstein,47.14,9.55,2020-02-24,0
Liechtenstein,47.14,9.55,2020-02-23,0
liechtenstein,47.14,9.55,2020-02-22,0
liechtenstein,47.14,9.55,2020-02-21,0
liechtenstein,47.14,9.55,2020-02-20,0
Liechtenstein,47.14,9.55,2020-02-19,0
liechtenstein,47.14,9.55,2020-02-18,0
liechtenstein,47.14,9.55,2020-02-17,0
liechtenstein,47.14,9.55,2020-02-16,0
liechtenstein,47.14,9.55,2020-02-15,0
liechtenstein,47.14,9.55,2020-02-14,0
Liechtenstein,47.14,9.55,2020-02-13,0
Liechtenstein,47.14,9.55,2020-02-12,0
liechtenstein,47.14,9.55,2020-02-11,0
liechtenstein,47.14,9.55,2020-02-10,0
liechtenstein,47.14,9.55,2020-02-09,0
Liechtenstein,47.14,9.55,2020-02-08,0
liechtenstein,47.14,9.55,2020-02-07,0
liechtenstein,47.14,9.55,2020-02-06,0
Liechtenstein,47.14,9.55,2020-02-05,0
Liechtenstein,47.14,9.55,2020-02-04,0
liechtenstein,47.14,9.55,2020-02-03,0
Liechtenstein,47.14,9.55,2020-02-02,0
Liechtenstein,47.14,9.55,2020-02-01,0
Liechtenstein,47.14,9.55,2020-01-31,0
Liechtenstein,47.14,9.55,2020-01-30,0
Liechtenstein,47.14,9.55,2020-01-29,0
liechtenstein,47.14,9.55,2020-01-28,0
Liechtenstein,47.14,9.55,2020-01-27,0
liechtenstein,47.14,9.55,2020-01-26,0
Liechtenstein,47.14,9.55,2020-01-25,0
liechtenstein,47.14,9.55,2020-01-24,0
Liechtenstein,47.14,9.55,2020-01-23,0
liechtenstein,47.14,9.55,2020-01-22,0
Lithuania,55.1694,23.8813,2020-03-18,27
Lithuania,55.1694,23.8813,2020-03-17,25
Lithuania,55.1694,23.8813,2020-03-16,17
lithuania,55.1694,23.8813,2020-03-15,12
Lithuania,55.1694,23.8813,2020-03-14,8
lithuania,55.1694,23.8813,2020-03-13,6
Lithuania,55.1694,23.8813,2020-03-12,3
Lithuania,55.1694,23.8813,2020-03-11,3
Lithuania,55.1694,23.8813,2020-03-10,1
lithuania,55.1694,23.8813,2020-03-09,1
Lithuania,55.1694,23.8813,2020-03-08,1
Lithuania,55.1694,23.8813,2020-03-07,1
lithuania,55.1694,23.8813,2020-03-06,1
Lithuania,55.1694,23.8813,2020-03-05,1
lithuania,55.1694,23.8813,2020-03-04,1
Lithuania,55.1694,23.8813,2020-03-03,1
lithuania,55.1694,23.8813,2020-03-02,1
lithuania,55.1694,23.8813,2020-03-01,1
Lithuania,55.1694,23.8813,2020-02-29,1
Lithuania,55.1694,23.8813,2020-02-28,1
lithuania,55.1694,23.8813,2020-02-27,0
lithuania,55.1694,23.8813,2020-02-26,0
Lithuania,55.1694,23.8813,2020-02-25,0
lithuania,55.1694,23.8813,2020-02-24,0
Lithuania,55.1694,23.8813,2020-02-23,0
lithuania,55.1694,23.8813,2020-02-22,0
lithuania,55.1694,23.8813,2020-02-21,0
lithuania,55.1694,23.8813,2020-02-20,0
lithuania,55.1694,23.8813,2020-02-19,0
lithuania,55.1694,23.8813,2020-02-18,0
lithuania,55.1694,23.8813,2020-02-17,0
lithuania,55.1694,23.8813,2020-02-16,0
Lithuania,55.1694,23.8813,2020-02-15,0
Lithuania,55.1694,23.8813,2020-02-14,0
Lithuania,55.1694,23.8813,2020-02-13,0
lithuania,55.1694,23.8813,2020-02-12,0
lithuania,55.1694,23.8813,2020-02-11,0
Lithuania,55.1694,23.8813,2020-02-10,0
Lithuania,55.1694,23.8813,2020-02-09,0
Lithuania,55.1694,23.8813,2020-02-08,0
Lithuania,55.1694,23.8813,2020-02-07,0
lithuania,55.1694,23.8813,2020-02-06,0
lithuania,55.1694,23.8813,2020-02-05,0
lithuania,55.1694,23.8813,2020-02-04,0
Lithuania,55.1694,23.8813,2020-02-03,0
lithuania,55.1694,23.8813,2020-02-02,0
Lithuania,55.1694,23.8813,2020-02-01,0
lithuania,55.1694,23.8813,2020-01-31,0
lithuania,55.1694,23.8813,2020-01-30,0
lithuania,55.1694,23.8813,2020-01-29,0
lithuania,55.1694,23.8813,2020-01-28,0
Lithuania,55.1694,23.8813,2020-01-27,0
lithuania,55.1694,23.8813,2020-01-26,0
Lithuania,55.1694,23.8813,2020-01-25,0
Lithuania,55.1694,23.8813,2020-01-24,0
Lithuania,55.1694,23.8813,2020-01-23,0
Lithuania,55.1694,23.8813,2020-01-22,0
luxembourg,49.8153,6.1296,2020-03-18,203
Luxembourg,49.8153,6.1296,2020-03-17,140
Luxembourg,49.8153,6.1296,2020-03-16,77
Luxembourg,49.8153,6.1296,2020-03-15,59
luxembourg,49.8153,6.1296,2020-03-14,51
luxembourg,49.8153,6.1296,2020-03-13,34
Luxembourg,49.8153,6.1296,2020-03-12,19
luxembourg,49.8153,6.1296,2020-03-11,7
luxembourg,49.8153,6.1296,2020-03-10,5
Luxembourg,49.8153,6.1296,2020-03-09,3
luxembourg,49.8153,6.1296,2020-03-08,3
luxembourg,49.8153,6.1296,2020-03-07,2
Luxembourg,49.8153,6.1296,2020-03-06,2
luxembourg,49.8153,6.1296,2020-03-05,1
luxembourg,49.8153,6.1296,2020-03-04,1
Luxembourg,49.8153,6.1296,2020-03-03,1
luxembourg,49.8153,6.1296,2020-03-02,1
luxembourg,49.8153,6.1296,2020-03-01,1
Luxembourg,49.8153,6.1296,2020-02-29,1
luxembourg,49.8153,6.1296,2020-02-28,0
Luxembourg,49.8153,6.1296,2020-02-27,0
Luxembourg,49.8153,6.1296,2020-02-26,0
luxembourg,49.8153,6.1296,2020-02-25,0
luxembourg,49.8153,6.1296,2020-02-24,0
Luxembourg,49.8153,6.1296,2020-02-23,0
luxembourg,49.8153,6.1296,2020-02-22,0
luxembourg,49.8153,6.1296,2020-02-21,0
luxembourg,49.8153,6.1296,2020-02-20,0
Luxembourg,49.8153,6.1296,2020-02-19,0
luxembourg,49.8153,6.1296,2020-02-18,0
luxembourg,49.8153,6.1296,2020-02-17,0
luxembourg,49.8153,6.1296,2020-02-16,0
luxembourg,49.8153,6.1296,2020-02-15,0
Luxembourg,49.8153,6.1296,2020-02-14,0
Luxembourg,49.8153,6.1296,2020-02-13,0
Luxembourg,49.8153,6.1296,2020-02-12,0
Luxembourg,49.8153,6.1296,2020-02-11,0
luxembourg,49.8153,6.1296,2020-02-10,0
luxembourg,49.8153,6.1296,2020-02-09,0
luxembourg,49.8153,6.1296,2020-02-08,0
Luxembourg,49.8153,6.1296,2020-02-07,0
Luxembourg,49.8153,6.1296,2020-02-06,0
Luxembourg,49.8153,6.1296,2020-02-05,0
luxembourg,49.8153,6.1296,2020-02-04,0
luxembourg,49.8153,6.1296,2020-02-03,0
luxembourg,49.8153,6.1296,2020-02-02,0
Luxembourg,49.8153,6.1296,2020-02-01,0
luxembourg,49.8153,6.1296,2020-01-31,0
Luxembourg,49.8153,6.1296,2020-01-30,0
luxembourg,49.8153,6.1296,2020-01-29,0
Luxembourg,49.8153,6.1296,2020-01-28,0
Luxembourg,49.8153,6.1296,2020-01-27,0
luxembourg,49.8153,6.1296,2020-01-26,0
luxembourg,49.8153,6.1296,2020-01-25,0
Luxembourg,49.8153,6.1296,2020-01-24,0
Luxembourg,49.8153,6.1296,2020-01-23,0
Luxembourg,49.8153,6.1296,2020-01-22,0
Malaysia,2.5,112.5,2020-03-18,790
malaysia,2.5,112.5,2020-03-17,673
malaysia,2.5,112.5,2020-03-16,566
Malaysia,2.5,112.5,2020-03-15,428
Malaysia,2.5,112.5,2020-03-14,238
Malaysia,2.5,112.5,2020-03-13,197
Malaysia,2.5,112.5,2020-03-12,149
malaysia,2.5,112.5,2020-03-11,149
malaysia,2.5,112.5,2020-03-10,129
Malaysia,2.5,112.5,2020-03-09,117
Malaysia,2.5,112.5,2020-03-08,99
Malaysia,2.5,112.5,2020-03-07,93
Malaysia,2.5,112.5,2020-03-06,83
Malaysia,2.5,112.5,2020-03-05,50
malaysia,2.5,112.5,2020-03-04,50
malaysia,2.5,112.5,2020-03-03,36
Malaysia,2.5,112.5,2020-03-02,29
Malaysia,2.5,112.5,2020-03-01,29
Malaysia,2.5,112.5,2020-02-29,25
Malaysia,2.5,112.5,2020-02-28,23
malaysia,2.5,112.5,2020-02-27,23
malaysia,2.5,112.5,2020-02-26,22
Malaysia,2.5,112.5,2020-02-25,22
malaysia,2.5,112.5,2020-02-24,22
malaysia,2.5,112.5,2020-02-23,22
Malaysia,2.5,112.5,2020-02-22,22
Malaysia,2.5,112.5,2020-02-21,22
Malaysia,2.5,112.5,2020-02-20,22
malaysia,2.5,112.5,2020-02-19,22
malaysia,2.5,112.5,2020-02-18,22
malaysia,2.5,112.5,2020-02-17,22
malaysia,2.5,112.5,2020-02-16,22
malaysia,2.5,112.5,2020-02-15,22
malaysia,2.5,112.5,2020-02-14,19
malaysia,2.5,112.5,2020-02-13,19
malaysia,2.5,112.5,2020-02-12,18
Malaysia,2.5,112.5,2020-02-11,18
Malaysia,2.5,112.5,2020-02-10,18
Malaysia,2.5,112.5,2020-02-09,16
malaysia,2.5,112.5,2020-02-08,16
malaysia,2.5,112.5,2020-02-07,12
Malaysia,2.5,112.5,2020-02-06,12
malaysia,2.5,112.5,2020-02-05,12
Malaysia,2.5,112.5,2020-02-04,10
malaysia,2.5,112.5,2020-02-03,8
malaysia,2.5,112.5,2020-02-02,8
malaysia,2.5,112.5,2020-02-01,8
Malaysia,2.5,112.5,2020-01-31,8
malaysia,2.5,112.5,2020-01-30,8
Malaysia,2.5,112.5,2020-01-29,7
malaysia,2.5,112.5,2020-01-28,4
Malaysia,2.5,112.5,2020-01-27,4
malaysia,2.5,112.5,2020-01-26,4
malaysia,2.5,112.5,2020-01-25,3
malaysia,2.5,112.5,2020-01-24,0
malaysia,2.5,112.5,2020-01-23,0
Malaysia,2.5,112.5,2020-01-22,0
Maldives,3.2028,73.2207,2020-03-18,13
Maldives,3.2028,73.2207,2020-03-17,13
Maldives,3.2028,73.2207,2020-03-16,13
maldives,3.2028,73.2207,2020-03-15,13
maldives,3.2028,73.2207,2020-03-14,10
maldives,3.2028,73.2207,2020-03-13,9
Maldives,3.2028,73.2207,2020-03-12,8
maldives,3.2028,73.2207,2020-03-11,8
maldives,3.2028,73.2207,2020-03-10,6
maldives,3.2028,73.2207,2020-03-09,4
Maldives,3.2028,73.2207,2020-03-08,4
maldives,3.2028,73.2207,2020-03-07,0
Maldives,3.2028,73.2207,2020-03-06,0
Maldives,3.2028,73.2207,2020-03-05,0
maldives,3.2028,73.2207,2020-03-04,0
maldives,3.2028,73.2207,2020-03-03,0
maldives,3.2028,73.2207,2020-03-02,0
Maldives,3.2028,73.2207,2020-03-01,0
Maldives,3.2028,73.2207,2020-02-29,0
Maldives,3.2028,73.2207,2020-02-28,0
maldives,3.2028,73.2207,2020-02-27,0
Maldives,3.2028,73.2207,2020-02-26,0
maldives,3.2028,73.2207,2020-02-25,0
maldives,3.2028,73.2207,2020-02-24,0
maldives,3.2028,73.2207,2020-02-23,0
Maldives,3.2028,73.2207,2020-02-22,0
Maldives,3.2028,73.2207,2020-02-21,0
maldives,3.2028,73.2207,2020-02-20,0
maldives,3.2028,73.2207,2020-02-19,0
maldives,3.2028,73.2207,2020-02-18,0
Maldives,3.2028,73.2207,2020-02-17,0
maldives,3.2028,73.2207,2020-02-16,0
maldives,3.2028,73.2207,2020-02-15,0
Maldives,3.2028,73.2207,2020-02-14,0
maldives,3.2028,73.2207,2020-02-13,0
maldives,3.2028,73.2207,2020-02-12,0
Maldives,3.2028,73.2207,2020-02-11,0
Maldives,3.2028,73.2207,2020-02-10,0
Maldives,3.2028,73.2207,2020-02-09,0
Maldives,3.2028,73.2207,2020-02-08,0
Maldives,3.2028,73.2207,2020-02-07,0
Maldives,3.2028,73.2207,2020-02-06,0
maldives,3.2028,73.2207,2020-02-05,0
maldives,3.2028,73.2207,2020-02-04,0
maldives,3.2028,73.2207,2020-02-03,0
Maldives,3.2028,73.2207,2020-02-02,0
Maldives,3.2028,73.2207,2020-02-01,0
maldives,3.2028,73.2207,2020-01-31,0
Maldives,3.2028,73.2207,2020-01-30,0
maldives,3.2028,73.2207,2020-01-29,0
Maldives,3.2028,73.2207,2020-01-28,0
Maldives,3.2028,73.2207,2020-01-27,0
maldives,3.2028,73.2207,2020-01-26,0
maldives,3.2028,73.2207,2020-01-25,0
maldives,3.2028,73.2207,2020-01-24,0
maldives,3.2028,73.2207,2020-01-23,0
maldives,3.2028,73.2207,2020-01-22,0
Malta,35.9375,14.3754,2020-03-18,38
Malta,35.9375,14.3754,2020-03-17,38
malta,35.9375,14.3754,2020-03-16,30
Malta,35.9375,14.3754,2020-03-15,21
malta,35.9375,14.3754,2020-03-14,18
malta,35.9375,14.3754,2020-03-13,12
malta,35.9375,14.3754,2020-03-12,6
malta,35.9375,14.3754,2020-03-11,6
Malta,35.9375,14.3754,2020-03-10,5
malta,35.9375,14.3754,2020-03-09,3
malta,35.9375,14.3754,2020-03-08,3
malta,35.9375,14.3754,2020-03-07,3
malta,35.9375,14.3754,2020-03-06,0
Malta,35.9375,14.3754,2020-03-05,0
malta,35.9375,14.3754,2020-03-04,0
Malta,35.9375,14.3754,2020-03-03,0
malta,35.9375,14.3754,2020-03-02,0
malta,35.9375,14.3754,2020-03-01,0
Malta,35.9375,14.3754,2020-02-29,0
malta,35.9375,14.3754,2020-02-28,0
malta,35.9375,14.3754,2020-02-27,0
malta,35.9375,14.3754,2020-02-26,0
malta,35.9375,14.3754,2020-02-25,0
malta,35.9375,14.3754,2020-02-24,0
Malta,35.9375,14.3754,2020-02-23,0
malta,35.9375,14.3754,2020-02-22,0
malta,35.9375,14.3754,2020-02-21,0
malta,35.9375,14.3754,2020-02-20,0
malta,35.9375,14.3754,2020-02-19,0
malta,35.9375,14.3754,2020-02-18,0
malta,35.9375,14.3754,2020-02-17,0
malta,35.9375,14.3754,2020-02-16,0
Malta,35.9375,14.3754,2020-02-15,0
malta,35.9375,14.3754,2020-02-14,0
malta,35.9375,14.3754,2020-02-13,0
Malta,35.9375,14.3754,2020-02-12,0
Malta,35.9375,14.3754,2020-02-11,0
Malta,35.9375,14.3754,2020-02-10,0
Malta,35.9375,14.3754,2020-02-09,0
Malta,35.9375,14.3754,2020-02-08,0
malta,35.9375,14.3754,2020-02-07,0
malta,35.9375,14.3754,2020-02-06,0
Malta,35.9375,14.3754,2020-02-05,0
Malta,35.9375,14.3754,2020-02-04,0
malta,35.9375,14.3754,2020-02-03,0
malta,35.9375,14.3754,2020-02-02,0
Malta,35.9375,14.3754,2020-02-01,0
Malta,35.9375,14.3754,2020-01-31,0
Malta,35.9375,14.3754,2020-01-30,0
malta,35.9375,14.3754,2020-01-29,0
malta,35.9375,14.3754,2020-01-28,0
Malta,35.9375,14.3754,2020-01-27,0
Malta,35.9375,14.3754,2020-01-26,0
malta,35.9375,14.3754,2020-01-25,0
malta,35.9375,14.3754,2020-01-24,0
Malta,35.9375,14.3754,2020-01-23,0
malta,35.9375,14.3754,2020-01-22,0
Martinique,14.6415,-61.0242,2020-03-18,19
martinique,14.6415,-61.0242,2020-03-17,16
Martinique,14.6415,-61.0242,2020-03-16,15
Martinique,14.6415,-61.0242,2020-03-15,9
martinique,14.6415,-61.0242,2020-03-14,9
Martinique,14.6415,-61.0242,2020-03-13,3
Martinique,14.6415,-61.0242,2020-03-12,3
martinique,14.6415,-61.0242,2020-03-11,3
Martinique,14.6415,-61.0242,2020-03-10,2
martinique,14.6415,-61.0242,2020-03-09,2
Martinique,14.6415,-61.0242,2020-03-08,2
martinique,14.6415,-61.0242,2020-03-07,2
martinique,14.6415,-61.0242,2020-03-06,0
Martinique,14.6415,-61.0242,2020-03-05,0
martinique,14.6415,-61.0242,2020-03-04,0
martinique,14.6415,-61.0242,2020-03-03,0
Martinique,14.6415,-61.0242,2020-03-02,0
martinique,14.6415,-61.0242,2020-03-01,0
martinique,14.6415,-61.0242,2020-02-29,0
Martinique,14.6415,-61.0242,2020-02-28,0
martinique,14.6415,-61.0242,2020-02-27,0
Martinique,14.6415,-61.0242,2020-02-26,0
martinique,14.6415,-61.0242,2020-02-25,0
Martinique,14.6415,-61.0242,2020-02-24,0
Martinique,14.6415,-61.0242,2020-02-23,0
Martinique,14.6415,-61.0242,2020-02-22,0
Martinique,14.6415,-61.0242,2020-02-21,0
martinique,14.6415,-61.0242,2020-02-20,0
Martinique,14.6415,-61.0242,2020-02-19,0
Martinique,14.6415,-61.0242,2020-02-18,0
Martinique,14.6415,-61.0242,2020-02-17,0
Martinique,14.6415,-61.0242,2020-02-16,0
martinique,14.6415,-61.0242,2020-02-15,0
Martinique,14.6415,-61.0242,2020-02-14,0
martinique,14.6415,-61.0242,2020-02-13,0
martinique,14.6415,-61.0242,2020-02-12,0
martinique,14.6415,-61.0242,2020-02-11,0
Martinique,14.6415,-61.0242,2020-02-10,0
martinique,14.6415,-61.0242,2020-02-09,0
Martinique,14.6415,-61.0242,2020-02-08,0
Martinique,14.6415,-61.0242,2020-02-07,0
martinique,14.6415,-61.0242,2020-02-06,0
martinique,14.6415,-61.0242,2020-02-05,0
Martinique,14.6415,-61.0242,2020-02-04,0
martinique,14.6415,-61.0242,2020-02-03,0
martinique,14.6415,-61.0242,2020-02-02,0
Martinique,14.6415,-61.0242,2020-02-01,0
Martinique,14.6415,-61.0242,2020-01-31,0
Martinique,14.6415,-61.0242,2020-01-30,0
Martinique,14.6415,-61.0242,2020-01-29,0
Martinique,14.6415,-61.0242,2020-01-28,0
Martinique,14.6415,-61.0242,2020-01-27,0
Martinique,14.6415,-61.0242,2020-01-26,0
Martinique,14.6415,-61.0242,2020-01-25,0
Martinique,14.6415,-61.0242,2020-01-24,0
Martinique,14.6415,-61.0242,2020-01-23,0
Martinique,14.6415,-61.0242,2020-01-22,0
mauritania,21.0079,10.9408,2020-03-18,1
Mauritania,21.0079,10.9408,2020-03-17,1
mauritania,21.0079,10.9408,2020-03-16,1
mauritania,21.0079,10.9408,2020-03-15,1
Mauritania,21.0079,10.9408,2020-03-14,1
Mauritania,21.0079,10.9408,2020-03-13,0
mauritania,21.0079,10.9408,2020-03-12,0
Mauritania,21.0079,10.9408,2020-03-11,0
Mauritania,21.0079,10.9408,2020-03-10,0
Mauritania,21.0079,10.9408,2020-03-09,0
Mauritania,21.0079,10.9408,2020-03-08,0
Mauritania,21.0079,10.9408,2020-03-07,0
mauritania,21.0079,10.9408,2020-03-06,0
Mauritania,21.0079,10.9408,2020-03-05,0
mauritania,21.0079,10.9408,2020-03-04,0
Mauritania,21.0079,10.9408,2020-03-03,0
Mauritania,21.0079,10.9408,2020-03-02,0
Mauritania,21.0079,10.9408,2020-03-01,0
mauritania,21.0079,10.9408,2020-02-29,0
Mauritania,21.0079,10.9408,2020-02-28,0
Mauritania,21.0079,10.9408,2020-02-27,0
Mauritania,21.0079,10.9408,2020-02-26,0
Mauritania,21.0079,10.9408,2020-02-25,0
Mauritania,21.0079,10.9408,2020-02-24,0
mauritania,21.0079,10.9408,2020-02-23,0
